time,valve_position,cement_weight,sand_available,water_level,sand_moisture
5622.6,0,390,False,59.44,9.56
5622.65,0,390,False,59.43,9.56
5622.7,0,390,False,59.43,9.56
5622.75,0,390,False,59.43,9.56
5622.8,0,390,False,59.43,9.56
5622.85,0,390,False,59.43,9.56
5622.9,0,390,False,59.43,9.56
5622.95,0,390,False,59.43,9.56
5623.0,0,390,False,59.42,9.56
5623.05,0,390,False,59.42,9.56
5623.1,0,390,False,59.42,9.56
5623.15,0,390,False,59.42,9.56
5623.2,0,390,False,59.42,9.56
5623.25,0,390,False,59.42,9.56
5623.3,0,390,False,59.42,9.56
5623.35,0,390,False,59.42,9.56
5623.4,0,390,False,59.41,9.56
5623.45,0,390,False,59.41,9.56
5623.5,0,390,False,59.41,9.56
5623.55,0,390,False,59.41,9.56
5623.6,0,390,False,59.41,9.56
5623.65,0,390,False,59.41,9.56
5623.7,0,390,False,59.41,9.56
5623.75,0,390,False,59.41,9.56
5623.8,0,390,False,59.41,9.56
5623.85,0,390,False,59.4,9.56
5623.9,0,390,False,59.4,9.56
5623.95,0,390,False,59.4,9.56
5624.0,0.0,390,True,59.4,9.56
5624.05,1.25,390,True,59.4,9.56
5624.1,2.5,390,True,59.4,9.56
5624.15,3.75,390,True,59.4,9.56
5624.2,5.0,390,True,59.4,9.56
5624.25,6.25,390,True,59.39,9.56
5624.3,7.5,390,True,59.39,9.56
5624.35,8.75,390,True,59.39,9.56
5624.4,10.0,390,True,59.39,9.56
5624.45,11.25,390,True,59.39,9.56
5624.5,12.5,390,True,59.39,9.56
5624.55,13.75,390,True,59.39,9.56
5624.6,15.0,390,True,59.38,9.56
5624.65,16.25,390,True,59.38,9.56
5624.7,17.5,390,True,59.38,9.56
5624.75,18.75,390,True,59.38,9.56
5624.8,20.0,390,True,59.38,9.56
5624.85,21.25,390,True,59.38,9.56
5624.9,22.5,390,True,59.38,9.56
5624.95,23.75,390,True,59.38,9.56
5625.0,25.0,390,True,59.38,9.56
5625.05,26.25,390,True,59.37,9.56
5625.1,27.5,390,True,59.37,9.56
5625.15,28.75,390,True,59.37,9.56
5625.2,30.0,390,True,59.37,9.56
5625.25,31.25,390,True,59.37,9.56
5625.3,32.5,390,True,59.37,9.56
5625.35,33.75,390,True,59.37,9.56
5625.4,35.0,390,True,59.37,9.56
5625.45,36.25,390,True,59.36,9.56
5625.5,37.5,390,True,59.36,9.56
5625.55,38.75,390,True,59.36,9.56
5625.6,40.0,390,True,59.36,9.56
5625.65,41.25,390,True,59.36,9.56
5625.7,42.5,390,True,59.36,9.56
5625.75,43.75,390,True,59.36,9.56
5625.8,45.0,390,True,59.35,9.56
5625.85,46.25,390,True,59.35,9.56
5625.9,47.5,390,True,59.35,9.56
5625.95,48.75,390,True,59.35,9.56
5626.0,50.0,390,True,59.35,9.56
5626.05,51.25,390,True,59.35,9.56
5626.1,52.5,390,True,59.35,9.56
5626.15,53.75,390,True,59.35,9.56
5626.2,55.0,390,True,59.34,9.56
5626.25,56.25,390,True,59.34,9.56
5626.3,57.5,390,True,59.34,9.56
5626.35,58.75,390,True,59.34,9.56
5626.4,60.0,390,True,59.34,9.56
5626.45,61.25,390,True,59.34,9.56
5626.5,62.5,390,True,59.34,9.56
5626.55,63.75,390,True,59.34,9.56
5626.6,65.0,390,True,59.34,9.56
5626.65,66.25,390,True,59.33,9.56
5626.7,67.5,390,True,59.33,9.56
5626.75,68.75,390,True,59.33,9.56
5626.8,70.0,390,True,59.33,9.56
5626.85,71.25,390,True,59.33,9.56
5626.9,72.5,390,True,59.33,9.56
5626.95,73.75,390,True,59.33,9.56
5627.0,75.0,390,True,59.33,9.56
5627.05,76.25,390,True,59.32,9.56
5627.1,77.5,390,True,59.32,9.56
5627.15,78.75,390,True,59.32,9.57
5627.2,80.0,390,True,59.32,9.57
5627.25,81.25,390,True,59.32,9.57
5627.3,82.5,390,True,59.32,9.57
5627.35,83.75,390,True,59.32,9.57
5627.4,85.0,390,True,59.31,9.57
5627.45,86.25,390,True,59.31,9.57
5627.5,87.5,390,True,59.31,9.57
5627.55,88.75,390,True,59.31,9.57
5627.6,90.0,390,True,59.31,9.57
5627.65,91.25,390,True,59.31,9.57
5627.7,92.5,390,True,59.31,9.57
5627.75,93.75,390,True,59.31,9.57
5627.8,95.0,390,True,59.31,9.57
5627.85,96.25,390,True,59.3,9.57
5627.9,97.5,390,True,59.3,9.57
5627.95,98.75,390,True,59.3,9.57
5628.0,0,382,False,59.3,9.57
5628.05,0,382,False,59.3,9.57
5628.1,0,382,False,59.3,9.57
5628.15,0,382,False,59.3,9.57
5628.2,0,382,False,59.29,9.57
5628.25,0,382,False,59.29,9.57
5628.3,0,382,False,59.29,9.57
5628.35,0,382,False,59.29,9.57
5628.4,0,382,False,59.29,9.57
5628.45,0,382,False,59.29,9.57
5628.5,0,382,False,59.29,9.57
5628.55,0,382,False,59.29,9.57
5628.6,0,382,False,59.28,9.57
5628.65,0,382,False,59.28,9.57
5628.7,0,382,False,59.28,9.57
5628.75,0,382,False,59.28,9.57
5628.8,0,382,False,59.28,9.57
5628.85,0,382,False,59.28,9.57
5628.9,0,382,False,59.28,9.57
5628.95,0,382,False,59.28,9.57
5629.0,0,382,False,59.28,9.57
5629.05,0,382,False,59.27,9.57
5629.1,0,382,False,59.27,9.57
5629.15,0,382,False,59.27,9.57
5629.2,0,382,False,59.27,9.57
5629.25,0,382,False,59.27,9.57
5629.3,0,382,False,59.27,9.57
5629.35,0,382,False,59.27,9.57
5629.4,0,382,False,59.26,9.57
5629.45,0,382,False,59.26,9.57
5629.5,0,382,False,59.26,9.57
5629.55,0,382,False,59.26,9.57
5629.6,0,382,False,59.26,9.57
5629.65,0,382,False,59.26,9.57
5629.7,0,382,False,59.26,9.57
5629.75,0,382,False,59.26,9.57
5629.8,0,382,False,59.25,9.57
5629.85,0,382,False,59.25,9.57
5629.9,0,382,False,59.25,9.57
5629.95,0,382,False,59.25,9.57
5630.0,0.0,382,True,59.25,9.57
5630.05,1.25,382,True,59.25,9.57
5630.1,2.5,382,True,59.25,9.57
5630.15,3.75,382,True,59.25,9.57
5630.2,5.0,382,True,59.25,9.57
5630.25,6.25,382,True,59.24,9.57
5630.3,7.5,382,True,59.24,9.57
5630.35,8.75,382,True,59.24,9.57
5630.4,10.0,382,True,59.24,9.57
5630.45,11.25,382,True,59.24,9.57
5630.5,12.5,382,True,59.24,9.57
5630.55,13.75,382,True,59.24,9.57
5630.6,15.0,382,True,59.23,9.57
5630.65,16.25,382,True,59.23,9.57
5630.7,17.5,382,True,59.23,9.57
5630.75,18.75,382,True,59.23,9.57
5630.8,20.0,382,True,59.23,9.57
5630.85,21.25,382,True,59.23,9.57
5630.9,22.5,382,True,59.23,9.57
5630.95,23.75,382,True,59.23,9.57
5631.0,25.0,382,True,59.22,9.57
5631.05,26.25,382,True,59.22,9.57
5631.1,27.5,382,True,59.22,9.57
5631.15,28.75,382,True,59.22,9.57
5631.2,30.0,382,True,59.22,9.57
5631.25,31.25,382,True,59.22,9.57
5631.3,32.5,382,True,59.22,9.57
5631.35,33.75,382,True,59.22,9.57
5631.4,35.0,382,True,59.22,9.57
5631.45,36.25,382,True,59.21,9.57
5631.5,37.5,382,True,59.21,9.57
5631.55,38.75,382,True,59.21,9.57
5631.6,40.0,382,True,59.21,9.57
5631.65,41.25,382,True,59.21,9.57
5631.7,42.5,382,True,59.21,9.57
5631.75,43.75,382,True,59.21,9.57
5631.8,45.0,382,True,59.21,9.57
5631.85,46.25,382,True,59.2,9.57
5631.9,47.5,382,True,59.2,9.57
5631.95,48.75,382,True,59.2,9.57
5632.0,50.0,382,True,59.2,9.57
5632.05,51.25,382,True,59.2,9.57
5632.1,52.5,382,True,59.2,9.57
5632.15,53.75,382,True,59.2,9.57
5632.2,55.0,382,True,59.19,9.57
5632.25,56.25,382,True,59.19,9.57
5632.3,57.5,382,True,59.19,9.57
5632.35,58.75,382,True,59.19,9.57
5632.4,60.0,382,True,59.19,9.57
5632.45,61.25,382,True,59.19,9.57
5632.5,62.5,382,True,59.19,9.57
5632.55,63.75,382,True,59.19,9.57
5632.6,65.0,382,True,59.19,9.57
5632.65,66.25,382,True,59.18,9.57
5632.7,67.5,382,True,59.18,9.57
5632.75,68.75,382,True,59.18,9.57
5632.8,70.0,382,True,59.18,9.57
5632.85,71.25,382,True,59.18,9.57
5632.9,72.5,382,True,59.18,9.57
5632.95,73.75,382,True,59.18,9.57
5633.0,75.0,382,True,59.18,9.57
5633.05,76.25,382,True,59.17,9.57
5633.1,77.5,382,True,59.17,9.57
5633.15,78.75,382,True,59.17,9.57
5633.2,80.0,382,True,59.17,9.57
5633.25,81.25,382,True,59.17,9.57
5633.3,82.5,382,True,59.17,9.57
5633.35,83.75,382,True,59.17,9.57
5633.4,85.0,382,True,59.17,9.57
5633.45,86.25,382,True,59.16,9.57
5633.5,87.5,382,True,59.16,9.57
5633.55,88.75,382,True,59.16,9.57
5633.6,90.0,382,True,59.16,9.57
5633.65,91.25,382,True,59.16,9.57
5633.7,92.5,382,True,59.16,9.57
5633.75,93.75,382,True,59.16,9.57
5633.8,95.0,382,True,59.16,9.57
5633.85,96.25,382,True,59.15,9.57
5633.9,97.5,382,True,59.15,9.57
5633.95,98.75,382,True,59.15,9.57
5634.0,0,375,False,59.15,9.57
5634.05,0,375,False,59.15,9.57
5634.1,0,375,False,59.15,9.57
5634.15,0,375,False,59.15,9.57
5634.2,0,375,False,59.14,9.57
5634.25,0,375,False,59.14,9.57
5634.3,0,375,False,59.14,9.57
5634.35,0,375,False,59.14,9.57
5634.4,0,375,False,59.14,9.57
5634.45,0,375,False,59.14,9.57
5634.5,0,375,False,59.14,9.57
5634.55,0,375,False,59.14,9.57
5634.6,0,375,False,59.13,9.57
5634.65,0,375,False,59.13,9.57
5634.7,0,375,False,59.13,9.57
5634.75,0,375,False,59.13,9.57
5634.8,0,375,False,59.13,9.57
5634.85,0,375,False,59.13,9.57
5634.9,0,375,False,59.13,9.57
5634.95,0,375,False,59.13,9.57
5635.0,0,375,False,59.12,9.57
5635.05,0,375,False,59.12,9.57
5635.1,0,375,False,59.12,9.57
5635.15,0,375,False,59.12,9.57
5635.2,0,375,False,59.12,9.57
5635.25,0,375,False,59.12,9.57
5635.3,0,375,False,59.12,9.57
5635.35,0,375,False,59.12,9.57
5635.4,0,375,False,59.12,9.57
5635.45,0,375,False,59.11,9.57
5635.5,0,375,False,59.11,9.57
5635.55,0,375,False,59.11,9.57
5635.6,0,375,False,59.11,9.57
5635.65,0,375,False,59.11,9.57
5635.7,0,375,False,59.11,9.57
5635.75,0,375,False,59.11,9.58
5635.8,0,375,False,59.1,9.58
5635.85,0,375,False,59.1,9.58
5635.9,0,375,False,59.1,9.58
5635.95,0,375,False,59.1,9.58
5636.0,0.0,375,True,59.1,9.58
5636.05,1.25,375,True,59.1,9.58
5636.1,2.5,375,True,59.1,9.58
5636.15,3.75,375,True,59.1,9.58
5636.2,5.0,375,True,59.09,9.58
5636.25,6.25,375,True,59.09,9.58
5636.3,7.5,375,True,59.09,9.58
5636.35,8.75,375,True,59.09,9.58
5636.4,10.0,375,True,59.09,9.58
5636.45,11.25,375,True,59.09,9.58
5636.5,12.5,375,True,59.09,9.58
5636.55,13.75,375,True,59.09,9.58
5636.6,15.0,375,True,59.09,9.58
5636.65,16.25,375,True,59.08,9.58
5636.7,17.5,375,True,59.08,9.58
5636.75,18.75,375,True,59.08,9.58
5636.8,20.0,375,True,59.08,9.58
5636.85,21.25,375,True,59.08,9.58
5636.9,22.5,375,True,59.08,9.58
5636.95,23.75,375,True,59.08,9.58
5637.0,25.0,375,True,59.07,9.58
5637.05,26.25,375,True,59.07,9.58
5637.1,27.5,375,True,59.07,9.58
5637.15,28.75,375,True,59.07,9.58
5637.2,30.0,375,True,59.07,9.58
5637.25,31.25,375,True,59.07,9.58
5637.3,32.5,375,True,59.07,9.58
5637.35,33.75,375,True,59.07,9.58
5637.4,35.0,375,True,59.06,9.58
5637.45,36.25,375,True,59.06,9.58
5637.5,37.5,375,True,59.06,9.58
5637.55,38.75,375,True,59.06,9.58
5637.6,40.0,375,True,59.06,9.58
5637.65,41.25,375,True,59.06,9.58
5637.7,42.5,375,True,59.06,9.58
5637.75,43.75,375,True,59.06,9.58
5637.8,45.0,375,True,59.06,9.58
5637.85,46.25,375,True,59.05,9.58
5637.9,47.5,375,True,59.05,9.58
5637.95,48.75,375,True,59.05,9.58
5638.0,50.0,375,True,59.05,9.58
5638.05,51.25,375,True,59.05,9.58
5638.1,52.5,375,True,59.05,9.58
5638.15,53.75,375,True,59.05,9.58
5638.2,55.0,375,True,59.05,9.58
5638.25,56.25,375,True,59.04,9.58
5638.3,57.5,375,True,59.04,9.58
5638.35,58.75,375,True,59.04,9.58
5638.4,60.0,375,True,59.04,9.58
5638.45,61.25,375,True,59.04,9.58
5638.5,62.5,375,True,59.04,9.58
5638.55,63.75,375,True,59.04,9.58
5638.6,65.0,375,True,59.03,9.58
5638.65,66.25,375,True,59.03,9.58
5638.7,67.5,375,True,59.03,9.58
5638.75,68.75,375,True,59.03,9.58
5638.8,70.0,375,True,59.03,9.58
5638.85,71.25,375,True,59.03,9.58
5638.9,72.5,375,True,59.03,9.58
5638.95,73.75,375,True,59.03,9.58
5639.0,75.0,375,True,59.03,9.58
5639.05,76.25,375,True,59.02,9.58
5639.1,77.5,375,True,59.02,9.58
5639.15,78.75,375,True,59.02,9.58
5639.2,80.0,375,True,59.02,9.58
5639.25,81.25,375,True,59.02,9.58
5639.3,82.5,375,True,59.02,9.58
5639.35,83.75,375,True,59.02,9.58
5639.4,85.0,375,True,59.02,9.58
5639.45,86.25,375,True,59.01,9.58
5639.5,87.5,375,True,59.01,9.58
5639.55,88.75,375,True,59.01,9.58
5639.6,90.0,375,True,59.01,9.58
5639.65,91.25,375,True,59.01,9.58
5639.7,92.5,375,True,59.01,9.58
5639.75,93.75,375,True,59.01,9.58
5639.8,95.0,375,True,59.0,9.58
5639.85,96.25,375,True,59.0,9.58
5639.9,97.5,375,True,59.0,9.58
5639.95,98.75,375,True,59.0,9.58
5640.0,0,383,False,59.0,9.58
5640.05,0,383,False,59.0,9.58
5640.1,0,383,False,59.0,9.58
5640.15,0,383,False,59.0,9.58
5640.2,0,383,False,59.0,9.58
5640.25,0,383,False,58.99,9.58
5640.3,0,383,False,58.99,9.58
5640.35,0,383,False,58.99,9.58
5640.4,0,383,False,58.99,9.58
5640.45,0,383,False,58.99,9.58
5640.5,0,383,False,58.99,9.58
5640.55,0,383,False,58.99,9.58
5640.6,0,383,False,58.98,9.58
5640.65,0,383,False,58.98,9.58
5640.7,0,383,False,58.98,9.58
5640.75,0,383,False,58.98,9.58
5640.8,0,383,False,58.98,9.58
5640.85,0,383,False,58.98,9.58
5640.9,0,383,False,58.98,9.58
5640.95,0,383,False,58.98,9.58
5641.0,0,383,False,58.97,9.58
5641.05,0,383,False,58.97,9.58
5641.1,0,383,False,58.97,9.58
5641.15,0,383,False,58.97,9.58
5641.2,0,383,False,58.97,9.58
5641.25,0,383,False,58.97,9.58
5641.3,0,383,False,58.97,9.58
5641.35,0,383,False,58.97,9.58
5641.4,0,383,False,58.97,9.58
5641.45,0,383,False,58.96,9.58
5641.5,0,383,False,58.96,9.58
5641.55,0,383,False,58.96,9.58
5641.6,0,383,False,58.96,9.58
5641.65,0,383,False,58.96,9.58
5641.7,0,383,False,58.96,9.58
5641.75,0,383,False,58.96,9.58
5641.8,0,383,False,58.95,9.58
5641.85,0,383,False,58.95,9.58
5641.9,0,383,False,58.95,9.58
5641.95,0,383,False,58.95,9.58
5642.0,0.0,383,True,58.95,9.58
5642.05,1.25,383,True,58.95,9.58
5642.1,2.5,383,True,58.95,9.58
5642.15,3.75,383,True,58.95,9.58
5642.2,5.0,383,True,58.94,9.58
5642.25,6.25,383,True,58.94,9.58
5642.3,7.5,383,True,58.94,9.58
5642.35,8.75,383,True,58.94,9.58
5642.4,10.0,383,True,58.94,9.58
5642.45,11.25,383,True,58.94,9.58
5642.5,12.5,383,True,58.94,9.58
5642.55,13.75,383,True,58.94,9.58
5642.6,15.0,383,True,58.94,9.58
5642.65,16.25,383,True,58.93,9.58
5642.7,17.5,383,True,58.93,9.58
5642.75,18.75,383,True,58.93,9.58
5642.8,20.0,383,True,58.93,9.58
5642.85,21.25,383,True,58.93,9.58
5642.9,22.5,383,True,58.93,9.58
5642.95,23.75,383,True,58.93,9.58
5643.0,25.0,383,True,58.93,9.58
5643.05,26.25,383,True,58.92,9.58
5643.1,27.5,383,True,58.92,9.58
5643.15,28.75,383,True,58.92,9.58
5643.2,30.0,383,True,58.92,9.58
5643.25,31.25,383,True,58.92,9.58
5643.3,32.5,383,True,58.92,9.58
5643.35,33.75,383,True,58.92,9.58
5643.4,35.0,383,True,58.91,9.58
5643.45,36.25,383,True,58.91,9.58
5643.5,37.5,383,True,58.91,9.58
5643.55,38.75,383,True,58.91,9.58
5643.6,40.0,383,True,58.91,9.58
5643.65,41.25,383,True,58.91,9.58
5643.7,42.5,383,True,58.91,9.58
5643.75,43.75,383,True,58.91,9.58
5643.8,45.0,383,True,58.91,9.58
5643.85,46.25,383,True,58.9,9.58
5643.9,47.5,383,True,58.9,9.58
5643.95,48.75,383,True,58.9,9.58
5644.0,50.0,383,True,58.9,9.58
5644.05,51.25,383,True,58.9,9.58
5644.1,52.5,383,True,58.9,9.58
5644.15,53.75,383,True,58.9,9.58
5644.2,55.0,383,True,58.9,9.58
5644.25,56.25,383,True,58.89,9.58
5644.3,57.5,383,True,58.89,9.59
5644.35,58.75,383,True,58.89,9.59
5644.4,60.0,383,True,58.89,9.59
5644.45,61.25,383,True,58.89,9.59
5644.5,62.5,383,True,58.89,9.59
5644.55,63.75,383,True,58.89,9.59
5644.6,65.0,383,True,58.88,9.59
5644.65,66.25,383,True,58.88,9.59
5644.7,67.5,383,True,58.88,9.59
5644.75,68.75,383,True,58.88,9.59
5644.8,70.0,383,True,58.88,9.59
5644.85,71.25,383,True,58.88,9.59
5644.9,72.5,383,True,58.88,9.59
5644.95,73.75,383,True,58.88,9.59
5645.0,75.0,383,True,58.88,9.59
5645.05,76.25,383,True,58.87,9.59
5645.1,77.5,383,True,58.87,9.59
5645.15,78.75,383,True,58.87,9.59
5645.2,80.0,383,True,58.87,9.59
5645.25,81.25,383,True,58.87,9.59
5645.3,82.5,383,True,58.87,9.59
5645.35,83.75,383,True,58.87,9.59
5645.4,85.0,383,True,58.87,9.59
5645.45,86.25,383,True,58.86,9.59
5645.5,87.5,383,True,58.86,9.59
5645.55,88.75,383,True,58.86,9.59
5645.6,90.0,383,True,58.86,9.59
5645.65,91.25,383,True,58.86,9.59
5645.7,92.5,383,True,58.86,9.59
5645.75,93.75,383,True,58.86,9.59
5645.8,95.0,383,True,58.86,9.59
5645.85,96.25,383,True,58.85,9.59
5645.9,97.5,383,True,58.85,9.59
5645.95,98.75,383,True,58.85,9.59
5646.0,0,376,False,58.85,9.59
5646.05,0,376,False,58.85,9.59
5646.1,0,376,False,58.85,9.59
5646.15,0,376,False,58.85,9.59
5646.2,0,376,False,58.84,9.59
5646.25,0,376,False,58.84,9.59
5646.3,0,376,False,58.84,9.59
5646.35,0,376,False,58.84,9.59
5646.4,0,376,False,58.84,9.59
5646.45,0,376,False,58.84,9.59
5646.5,0,376,False,58.84,9.59
5646.55,0,376,False,58.84,9.59
5646.6,0,376,False,58.83,9.59
5646.65,0,376,False,58.83,9.59
5646.7,0,376,False,58.83,9.59
5646.75,0,376,False,58.83,9.59
5646.8,0,376,False,58.83,9.59
5646.85,0,376,False,58.83,9.59
5646.9,0,376,False,58.83,9.59
5646.95,0,376,False,58.83,9.59
5647.0,0,376,False,58.82,9.59
5647.05,0,376,False,58.82,9.59
5647.1,0,376,False,58.82,9.59
5647.15,0,376,False,58.82,9.59
5647.2,0,376,False,58.82,9.59
5647.25,0,376,False,58.82,9.59
5647.3,0,376,False,58.82,9.59
5647.35,0,376,False,58.82,9.59
5647.4,0,376,False,58.81,9.59
5647.45,0,376,False,58.81,9.59
5647.5,0,376,False,58.81,9.59
5647.55,0,376,False,58.81,9.59
5647.6,0,376,False,58.81,9.59
5647.65,0,376,False,58.81,9.59
5647.7,0,376,False,58.81,9.59
5647.75,0,376,False,58.81,9.59
5647.8,0,376,False,58.81,9.59
5647.85,0,376,False,58.8,9.59
5647.9,0,376,False,58.8,9.59
5647.95,0,376,False,58.8,9.59
5648.0,0.0,376,True,58.8,9.59
5648.05,1.25,376,True,58.8,9.59
5648.1,2.5,376,True,58.8,9.59
5648.15,3.75,376,True,58.8,9.59
5648.2,5.0,376,True,58.79,9.59
5648.25,6.25,376,True,58.79,9.59
5648.3,7.5,376,True,58.79,9.59
5648.35,8.75,376,True,58.79,9.59
5648.4,10.0,376,True,58.79,9.59
5648.45,11.25,376,True,58.79,9.59
5648.5,12.5,376,True,58.79,9.59
5648.55,13.75,376,True,58.79,9.59
5648.6,15.0,376,True,58.78,9.59
5648.65,16.25,376,True,58.78,9.59
5648.7,17.5,376,True,58.78,9.59
5648.75,18.75,376,True,58.78,9.59
5648.8,20.0,376,True,58.78,9.59
5648.85,21.25,376,True,58.78,9.59
5648.9,22.5,376,True,58.78,9.59
5648.95,23.75,376,True,58.78,9.59
5649.0,25.0,376,True,58.78,9.59
5649.05,26.25,376,True,58.77,9.59
5649.1,27.5,376,True,58.77,9.59
5649.15,28.75,376,True,58.77,9.59
5649.2,30.0,376,True,58.77,9.59
5649.25,31.25,376,True,58.77,9.59
5649.3,32.5,376,True,58.77,9.59
5649.35,33.75,376,True,58.77,9.59
5649.4,35.0,376,True,58.76,9.59
5649.45,36.25,376,True,58.76,9.59
5649.5,37.5,376,True,58.76,9.59
5649.55,38.75,376,True,58.76,9.59
5649.6,40.0,376,True,58.76,9.59
5649.65,41.25,376,True,58.76,9.59
5649.7,42.5,376,True,58.76,9.59
5649.75,43.75,376,True,58.76,9.59
5649.8,45.0,376,True,58.75,9.59
5649.85,46.25,376,True,58.75,9.59
5649.9,47.5,376,True,58.75,9.59
5649.95,48.75,376,True,58.75,9.59
5650.0,50.0,376,True,58.75,9.59
5650.05,51.25,376,True,58.75,9.59
5650.1,52.5,376,True,58.75,9.59
5650.15,53.75,376,True,58.75,9.59
5650.2,55.0,376,True,58.75,9.59
5650.25,56.25,376,True,58.74,9.59
5650.3,57.5,376,True,58.74,9.59
5650.35,58.75,376,True,58.74,9.59
5650.4,60.0,376,True,58.74,9.59
5650.45,61.25,376,True,58.74,9.59
5650.5,62.5,376,True,58.74,9.59
5650.55,63.75,376,True,58.74,9.59
5650.6,65.0,376,True,58.74,9.59
5650.65,66.25,376,True,58.73,9.59
5650.7,67.5,376,True,58.73,9.59
5650.75,68.75,376,True,58.73,9.59
5650.8,70.0,376,True,58.73,9.59
5650.85,71.25,376,True,58.73,9.59
5650.9,72.5,376,True,58.73,9.59
5650.95,73.75,376,True,58.73,9.59
5651.0,75.0,376,True,58.72,9.59
5651.05,76.25,376,True,58.72,9.59
5651.1,77.5,376,True,58.72,9.59
5651.15,78.75,376,True,58.72,9.59
5651.2,80.0,376,True,58.72,9.59
5651.25,81.25,376,True,58.72,9.59
5651.3,82.5,376,True,58.72,9.59
5651.35,83.75,376,True,58.72,9.59
5651.4,85.0,376,True,58.72,9.59
5651.45,86.25,376,True,58.71,9.59
5651.5,87.5,376,True,58.71,9.59
5651.55,88.75,376,True,58.71,9.59
5651.6,90.0,376,True,58.71,9.59
5651.65,91.25,376,True,58.71,9.59
5651.7,92.5,376,True,58.71,9.59
5651.75,93.75,376,True,58.71,9.59
5651.8,95.0,376,True,58.71,9.59
5651.85,96.25,376,True,58.7,9.59
5651.9,97.5,376,True,58.7,9.59
5651.95,98.75,376,True,58.7,9.59
5652.0,0,389,False,58.7,9.59
5652.05,0,389,False,58.7,9.59
5652.1,0,389,False,58.7,9.59
5652.15,0,389,False,58.7,9.59
5652.2,0,389,False,58.7,9.59
5652.25,0,389,False,58.69,9.59
5652.3,0,389,False,58.69,9.59
5652.35,0,389,False,58.69,9.59
5652.4,0,389,False,58.69,9.59
5652.45,0,389,False,58.69,9.59
5652.5,0,389,False,58.69,9.59
5652.55,0,389,False,58.69,9.59
5652.6,0,389,False,58.69,9.59
5652.65,0,389,False,58.68,9.59
5652.7,0,389,False,58.68,9.59
5652.75,0,389,False,58.68,9.59
5652.8,0,389,False,58.68,9.59
5652.85,0,389,False,58.68,9.59
5652.9,0,389,False,58.68,9.6
5652.95,0,389,False,58.68,9.6
5653.0,0,389,False,58.67,9.6
5653.05,0,389,False,58.67,9.6
5653.1,0,389,False,58.67,9.6
5653.15,0,389,False,58.67,9.6
5653.2,0,389,False,58.67,9.6
5653.25,0,389,False,58.67,9.6
5653.3,0,389,False,58.67,9.6
5653.35,0,389,False,58.67,9.6
5653.4,0,389,False,58.66,9.6
5653.45,0,389,False,58.66,9.6
5653.5,0,389,False,58.66,9.6
5653.55,0,389,False,58.66,9.6
5653.6,0,389,False,58.66,9.6
5653.65,0,389,False,58.66,9.6
5653.7,0,389,False,58.66,9.6
5653.75,0,389,False,58.66,9.6
5653.8,0,389,False,58.66,9.6
5653.85,0,389,False,58.65,9.6
5653.9,0,389,False,58.65,9.6
5653.95,0,389,False,58.65,9.6
5654.0,0.0,389,True,58.65,9.6
5654.05,1.25,389,True,58.65,9.6
5654.1,2.5,389,True,58.65,9.6
5654.15,3.75,389,True,58.65,9.6
5654.2,5.0,389,True,58.65,9.6
5654.25,6.25,389,True,58.64,9.6
5654.3,7.5,389,True,58.64,9.6
5654.35,8.75,389,True,58.64,9.6
5654.4,10.0,389,True,58.64,9.6
5654.45,11.25,389,True,58.64,9.6
5654.5,12.5,389,True,58.64,9.6
5654.55,13.75,389,True,58.64,9.6
5654.6,15.0,389,True,58.63,9.6
5654.65,16.25,389,True,58.63,9.6
5654.7,17.5,389,True,58.63,9.6
5654.75,18.75,389,True,58.63,9.6
5654.8,20.0,389,True,58.63,9.6
5654.85,21.25,389,True,58.63,9.6
5654.9,22.5,389,True,58.63,9.6
5654.95,23.75,389,True,58.63,9.6
5655.0,25.0,389,True,58.62,9.6
5655.05,26.25,389,True,58.62,9.6
5655.1,27.5,389,True,58.62,9.6
5655.15,28.75,389,True,58.62,9.6
5655.2,30.0,389,True,58.62,9.6
5655.25,31.25,389,True,58.62,9.6
5655.3,32.5,389,True,58.62,9.6
5655.35,33.75,389,True,58.62,9.6
5655.4,35.0,389,True,58.62,9.6
5655.45,36.25,389,True,58.61,9.6
5655.5,37.5,389,True,58.61,9.6
5655.55,38.75,389,True,58.61,9.6
5655.6,40.0,389,True,58.61,9.6
5655.65,41.25,389,True,58.61,9.6
5655.7,42.5,389,True,58.61,9.6
5655.75,43.75,389,True,58.61,9.6
5655.8,45.0,389,True,58.6,9.6
5655.85,46.25,389,True,58.6,9.6
5655.9,47.5,389,True,58.6,9.6
5655.95,48.75,389,True,58.6,9.6
5656.0,50.0,389,True,58.6,9.6
5656.05,51.25,389,True,58.6,9.6
5656.1,52.5,389,True,58.6,9.6
5656.15,53.75,389,True,58.6,9.6
5656.2,55.0,389,True,58.59,9.6
5656.25,56.25,389,True,58.59,9.6
5656.3,57.5,389,True,58.59,9.6
5656.35,58.75,389,True,58.59,9.6
5656.4,60.0,389,True,58.59,9.6
5656.45,61.25,389,True,58.59,9.6
5656.5,62.5,389,True,58.59,9.6
5656.55,63.75,389,True,58.59,9.6
5656.6,65.0,389,True,58.59,9.6
5656.65,66.25,389,True,58.58,9.6
5656.7,67.5,389,True,58.58,9.6
5656.75,68.75,389,True,58.58,9.6
5656.8,70.0,389,True,58.58,9.6
5656.85,71.25,389,True,58.58,9.6
5656.9,72.5,389,True,58.58,9.6
